Negative,Positive,All,negative_perc,positive_perc
61,142,203,30.049261083743843,69.95073891625616
54,147,201,26.865671641791046,73.13432835820896
55,121,176,31.25,68.75
12,62,74,16.216216216216218,83.78378378378379
52,140,192,27.083333333333332,72.91666666666666
55,32,87,63.2183908045977,36.7816091954023
26,55,81,32.098765432098766,67.90123456790124
15,71,86,17.441860465116278,82.55813953488372
43,272,315,13.65079365079365,86.34920634920636
58,165,223,26.00896860986547,73.99103139013454
23,65,88,26.136363636363637,73.86363636363636
37,222,259,14.285714285714285,85.71428571428571
30,151,181,16.574585635359114,83.42541436464089
49,127,176,27.84090909090909,72.1590909090909
9,79,88,10.227272727272728,89.77272727272727
7,58,65,10.76923076923077,89.23076923076924
8,58,66,12.121212121212121,87.87878787878788
17,64,81,20.98765432098765,79.01234567901234
13,69,82,15.853658536585366,84.14634146341463
41,66,107,38.31775700934579,61.6822429906542
2,37,39,5.128205128205128,94.87179487179486
69,57,126,54.761904761904766,45.23809523809524
47,117,164,28.65853658536585,71.34146341463415
5,64,69,7.246376811594203,92.7536231884058
62,222,284,21.830985915492956,78.16901408450704
66,115,181,36.46408839779006,63.53591160220995
3,39,42,7.142857142857142,92.85714285714286
13,70,83,15.66265060240964,84.33734939759037
69,59,128,53.90625,46.09375
48,30,78,61.53846153846154,38.46153846153847
95,179,274,34.67153284671533,65.32846715328468
59,58,117,50.427350427350426,49.572649572649574
57,136,193,29.533678756476682,70.46632124352331
6,19,25,24.0,76.0
26,112,138,18.84057971014493,81.15942028985508
45,249,294,15.306122448979592,84.6938775510204
25,116,141,17.73049645390071,82.26950354609929
39,101,140,27.857142857142858,72.14285714285714
19,53,72,26.38888888888889,73.61111111111111
57,229,286,19.93006993006993,80.06993006993007
55,96,151,36.423841059602644,63.576158940397356
43,51,94,45.744680851063826,54.25531914893617
30,114,144,20.833333333333336,79.16666666666666
51,132,183,27.86885245901639,72.1311475409836
64,76,140,45.714285714285715,54.285714285714285
36,40,76,47.368421052631575,52.63157894736842
26,137,163,15.950920245398773,84.04907975460122
6,30,36,16.666666666666664,83.33333333333334
12,106,118,10.16949152542373,89.83050847457628
10,26,36,27.77777777777778,72.22222222222221
32,113,145,22.06896551724138,77.93103448275862
20,37,57,35.08771929824561,64.91228070175438
59,97,156,37.82051282051282,62.17948717948718
11,51,62,17.741935483870968,82.25806451612904
13,25,38,34.21052631578947,65.78947368421053
8,21,29,27.586206896551722,72.41379310344827
44,209,253,17.391304347826086,82.6086956521739
6,19,25,24.0,76.0
6,20,26,23.076923076923077,76.92307692307693
19,81,100,19.0,81.0
32,21,53,60.37735849056604,39.62264150943396
20,181,201,9.950248756218906,90.04975124378109
13,28,41,31.70731707317073,68.29268292682927
13,10,23,56.52173913043478,43.47826086956522
29,57,86,33.72093023255814,66.27906976744185
34,40,74,45.94594594594595,54.054054054054056
36,209,245,14.69387755102041,85.3061224489796
55,49,104,52.88461538461539,47.11538461538461
120,105,225,53.333333333333336,46.666666666666664
37,80,117,31.62393162393162,68.37606837606837
9,61,70,12.857142857142856,87.14285714285714
16,21,37,43.24324324324324,56.75675675675676
64,85,149,42.95302013422819,57.04697986577181
47,128,175,26.857142857142858,73.14285714285714
8,63,71,11.267605633802818,88.73239436619718
103,96,199,51.75879396984925,48.24120603015075
18,97,115,15.65217391304348,84.34782608695653
30,239,269,11.152416356877323,88.84758364312268
12,27,39,30.76923076923077,69.23076923076923
13,22,35,37.142857142857146,62.857142857142854
25,37,62,40.32258064516129,59.67741935483871
20,38,58,34.48275862068966,65.51724137931035
25,25,50,50.0,50.0
21,50,71,29.577464788732392,70.4225352112676
16,24,40,40.0,60.0
23,94,117,19.65811965811966,80.34188034188034
35,133,168,20.833333333333336,79.16666666666666
19,87,106,17.92452830188679,82.0754716981132
4,23,27,14.814814814814813,85.18518518518519
28,119,147,19.047619047619047,80.95238095238095
31,72,103,30.097087378640776,69.90291262135922
9,28,37,24.324324324324326,75.67567567567568
36,98,134,26.865671641791046,73.13432835820896
21,35,56,37.5,62.5
56,53,109,51.37614678899083,48.62385321100918
13,111,124,10.483870967741936,89.51612903225806
2,29,31,6.451612903225806,93.54838709677419
65,47,112,58.03571428571429,41.964285714285715
5,41,46,10.869565217391305,89.13043478260869
4,75,79,5.063291139240507,94.9367088607595
26,176,202,12.871287128712872,87.12871287128714
6,62,68,8.823529411764707,91.17647058823529
28,113,141,19.858156028368796,80.1418439716312
9,31,40,22.5,77.5
10,70,80,12.5,87.5
63,105,168,37.5,62.5
109,94,203,53.69458128078818,46.30541871921182
98,106,204,48.03921568627451,51.9607843137255
44,62,106,41.509433962264154,58.490566037735846
8,99,107,7.476635514018691,92.5233644859813
22,20,42,52.38095238095239,47.61904761904761
59,51,110,53.63636363636364,46.36363636363636
8,25,33,24.242424242424242,75.75757575757575
103,103,206,50.0,50.0
95,78,173,54.91329479768786,45.08670520231214
5,22,27,18.51851851851852,81.48148148148148
11,99,110,10.0,90.0
43,152,195,22.05128205128205,77.94871794871796
41,79,120,34.166666666666664,65.83333333333333
32,50,82,39.02439024390244,60.97560975609756
11,32,43,25.581395348837212,74.4186046511628
25,196,221,11.312217194570136,88.68778280542986
38,140,178,21.34831460674157,78.65168539325843
8,42,50,16.0,84.0
24,139,163,14.723926380368098,85.2760736196319
38,125,163,23.31288343558282,76.68711656441718
82,142,224,36.607142857142854,63.39285714285714
80,120,200,40.0,60.0
27,92,119,22.689075630252102,77.31092436974791
12,24,36,33.33333333333333,66.66666666666666
7,58,65,10.76923076923077,89.23076923076924
55,211,266,20.676691729323306,79.32330827067669
6,23,29,20.689655172413794,79.3103448275862
55,141,196,28.061224489795915,71.93877551020408
10,17,27,37.03703703703704,62.96296296296296
34,206,240,14.166666666666666,85.83333333333333
59,124,183,32.240437158469945,67.75956284153006
44,216,260,16.923076923076923,83.07692307692308
33,82,115,28.695652173913043,71.30434782608695
6,23,29,20.689655172413794,79.3103448275862
33,214,247,13.360323886639677,86.63967611336032
63,58,121,52.066115702479344,47.93388429752066
30,160,190,15.789473684210526,84.21052631578947
38,176,214,17.75700934579439,82.2429906542056
17,57,74,22.972972972972975,77.02702702702703
46,110,156,29.48717948717949,70.51282051282051
66,125,191,34.55497382198953,65.44502617801047
90,109,199,45.22613065326633,54.773869346733676
26,71,97,26.804123711340207,73.19587628865979
30,52,82,36.58536585365854,63.41463414634146
21,158,179,11.731843575418994,88.26815642458101
19,61,80,23.75,76.25
70,98,168,41.66666666666667,58.333333333333336
67,241,308,21.753246753246753,78.24675324675324
52,143,195,26.666666666666668,73.33333333333333
76,105,181,41.988950276243095,58.011049723756905
10,38,48,20.833333333333336,79.16666666666666
75,109,184,40.76086956521739,59.2391304347826
40,64,104,38.46153846153847,61.53846153846154
73,250,323,22.60061919504644,77.39938080495357
5,29,34,14.705882352941178,85.29411764705883
105,114,219,47.94520547945205,52.054794520547944
131,147,278,47.122302158273385,52.87769784172662
98,84,182,53.84615384615385,46.15384615384615
38,119,157,24.203821656050955,75.79617834394905
43,77,120,35.833333333333336,64.16666666666667
41,158,199,20.603015075376884,79.39698492462311
53,246,299,17.725752508361204,82.2742474916388
64,61,125,51.2,48.8
65,230,295,22.033898305084744,77.96610169491525
58,61,119,48.739495798319325,51.26050420168067
3,41,44,6.8181818181818175,93.18181818181817
51,168,219,23.28767123287671,76.71232876712328
43,50,93,46.236559139784944,53.76344086021505
32,135,167,19.16167664670659,80.83832335329342
79,119,198,39.8989898989899,60.1010101010101
122,98,220,55.45454545454545,44.54545454545455
22,110,132,16.666666666666664,83.33333333333334
52,62,114,45.614035087719294,54.385964912280706
90,270,360,25.0,75.0
30,163,193,15.544041450777202,84.4559585492228
15,99,114,13.157894736842104,86.8421052631579
17,93,110,15.454545454545453,84.54545454545455
79,140,219,36.07305936073059,63.926940639269404
39,78,117,33.33333333333333,66.66666666666666
64,117,181,35.35911602209944,64.64088397790056
10,21,31,32.25806451612903,67.74193548387096
12,27,39,30.76923076923077,69.23076923076923
4,21,25,16.0,84.0
3,29,32,9.375,90.625
22,132,154,14.285714285714285,85.71428571428571
21,33,54,38.88888888888889,61.111111111111114
20,31,51,39.21568627450981,60.78431372549019
13,85,98,13.26530612244898,86.73469387755102
16,92,108,14.814814814814813,85.18518518518519
61,178,239,25.523012552301257,74.47698744769873
41,132,173,23.699421965317917,76.30057803468208
32,146,178,17.97752808988764,82.02247191011236
23,17,40,57.49999999999999,42.5
66,80,146,45.20547945205479,54.794520547945204
35,78,113,30.973451327433626,69.02654867256636
40,135,175,22.857142857142858,77.14285714285715
5,31,36,13.88888888888889,86.11111111111111
61,169,230,26.521739130434785,73.47826086956522
33,326,359,9.192200557103064,90.80779944289694
11,11,22,50.0,50.0
41,173,214,19.158878504672895,80.8411214953271
33,20,53,62.264150943396224,37.735849056603776
24,32,56,42.857142857142854,57.14285714285714
85,229,314,27.070063694267514,72.92993630573248
29,93,122,23.770491803278688,76.22950819672131
33,162,195,16.923076923076923,83.07692307692308
93,99,192,48.4375,51.5625
63,93,156,40.38461538461539,59.61538461538461
6,29,35,17.142857142857142,82.85714285714286
5,44,49,10.204081632653061,89.79591836734694
27,105,132,20.454545454545457,79.54545454545455
82,110,192,42.70833333333333,57.291666666666664
55,90,145,37.93103448275862,62.06896551724138
80,52,132,60.60606060606061,39.39393939393939
10,17,27,37.03703703703704,62.96296296296296
77,92,169,45.562130177514796,54.437869822485204
35,36,71,49.29577464788733,50.70422535211267
54,54,108,50.0,50.0
52,144,196,26.53061224489796,73.46938775510205
52,72,124,41.935483870967744,58.06451612903226
65,86,151,43.04635761589404,56.95364238410596
25,120,145,17.24137931034483,82.75862068965517
35,241,276,12.681159420289855,87.31884057971014
40,94,134,29.850746268656714,70.1492537313433
3,42,45,6.666666666666667,93.33333333333333
51,220,271,18.81918819188192,81.18081180811808
15,108,123,12.195121951219512,87.8048780487805
69,183,252,27.380952380952383,72.61904761904762
17,118,135,12.592592592592592,87.4074074074074
51,80,131,38.93129770992366,61.06870229007634
25,93,118,21.1864406779661,78.8135593220339
19,147,166,11.44578313253012,88.55421686746988
11,21,32,34.375,65.625
15,65,80,18.75,81.25
32,148,180,17.77777777777778,82.22222222222221
31,192,223,13.901345291479823,86.09865470852019
12,31,43,27.906976744186046,72.09302325581395
6,27,33,18.181818181818183,81.81818181818183
86,124,210,40.95238095238095,59.04761904761905
32,116,148,21.62162162162162,78.37837837837837
137,146,283,48.409893992932865,51.590106007067135
3,27,30,10.0,90.0
103,241,344,29.941860465116278,70.05813953488372
46,37,83,55.42168674698795,44.57831325301205
8,36,44,18.181818181818183,81.81818181818183
6,53,59,10.16949152542373,89.83050847457628
28,118,146,19.17808219178082,80.82191780821918
21,188,209,10.047846889952153,89.95215311004785
26,13,39,66.66666666666666,33.33333333333333
16,46,62,25.806451612903224,74.19354838709677
14,111,125,11.200000000000001,88.8
14,67,81,17.28395061728395,82.71604938271605
38,162,200,19.0,81.0
50,127,177,28.24858757062147,71.75141242937853
72,68,140,51.42857142857142,48.57142857142857
14,22,36,38.88888888888889,61.111111111111114
71,172,243,29.218106995884774,70.78189300411523
25,69,94,26.595744680851062,73.40425531914893
35,60,95,36.84210526315789,63.1578947368421
44,126,170,25.882352941176475,74.11764705882354
35,211,246,14.227642276422763,85.77235772357723
46,35,81,56.79012345679012,43.20987654320987
40,130,170,23.52941176470588,76.47058823529412
32,79,111,28.82882882882883,71.17117117117117
22,147,169,13.017751479289942,86.98224852071006
98,104,202,48.51485148514851,51.48514851485149
70,160,230,30.434782608695656,69.56521739130434
31,27,58,53.44827586206896,46.55172413793103
17,62,79,21.518987341772153,78.48101265822784
51,72,123,41.46341463414634,58.536585365853654
5,29,34,14.705882352941178,85.29411764705883
58,108,166,34.93975903614458,65.06024096385542
19,121,140,13.571428571428571,86.42857142857143
13,24,37,35.13513513513514,64.86486486486487
18,103,121,14.87603305785124,85.12396694214877
22,148,170,12.941176470588237,87.05882352941177
34,40,74,45.94594594594595,54.054054054054056
18,70,88,20.454545454545457,79.54545454545455
76,279,355,21.408450704225352,78.59154929577464
41,59,100,41.0,59.0
90,66,156,57.692307692307686,42.30769230769231
127,138,265,47.924528301886795,52.075471698113205
57,226,283,20.141342756183743,79.85865724381625
33,50,83,39.75903614457831,60.24096385542169
15,27,42,35.714285714285715,64.28571428571429
6,29,35,17.142857142857142,82.85714285714286
66,187,253,26.08695652173913,73.91304347826086
50,278,328,15.24390243902439,84.7560975609756
14,11,25,56.00000000000001,44.0
9,32,41,21.951219512195124,78.04878048780488
27,12,39,69.23076923076923,30.76923076923077
41,54,95,43.15789473684211,56.84210526315789
7,62,69,10.144927536231885,89.85507246376811
9,24,33,27.27272727272727,72.72727272727273
77,190,267,28.83895131086142,71.16104868913857
12,74,86,13.953488372093023,86.04651162790698
36,199,235,15.319148936170212,84.68085106382979
15,73,88,17.045454545454543,82.95454545454545
31,37,68,45.588235294117645,54.41176470588235
91,127,218,41.74311926605505,58.256880733944946
73,80,153,47.712418300653596,52.28758169934641
56,78,134,41.7910447761194,58.2089552238806
44,202,246,17.88617886178862,82.11382113821138
77,104,181,42.5414364640884,57.4585635359116
38,58,96,39.58333333333333,60.416666666666664
20,111,131,15.267175572519085,84.7328244274809
36,33,69,52.17391304347826,47.82608695652174
36,189,225,16.0,84.0
74,128,202,36.633663366336634,63.366336633663366
31,25,56,55.35714285714286,44.642857142857146
36,25,61,59.01639344262295,40.98360655737705
57,102,159,35.84905660377358,64.15094339622641
34,184,218,15.59633027522936,84.40366972477065
23,96,119,19.327731092436977,80.67226890756302
59,145,204,28.921568627450984,71.07843137254902
10,28,38,26.31578947368421,73.68421052631578
32,242,274,11.678832116788321,88.32116788321169
35,89,124,28.225806451612907,71.7741935483871
80,133,213,37.558685446009385,62.441314553990615
64,93,157,40.76433121019109,59.23566878980891
31,156,187,16.577540106951872,83.42245989304813
46,248,294,15.646258503401361,84.35374149659864
39,97,136,28.676470588235293,71.32352941176471
11,41,52,21.153846153846153,78.84615384615384
19,36,55,34.54545454545455,65.45454545454545
52,66,118,44.06779661016949,55.932203389830505
7,35,42,16.666666666666664,83.33333333333334
35,92,127,27.559055118110237,72.44094488188976
31,166,197,15.736040609137056,84.26395939086294
19,35,54,35.18518518518518,64.81481481481481
24,143,167,14.37125748502994,85.62874251497006
41,104,145,28.27586206896552,71.72413793103448
47,148,195,24.102564102564102,75.8974358974359
2,21,23,8.695652173913043,91.30434782608695
41,96,137,29.927007299270077,70.07299270072993
43,45,88,48.86363636363637,51.13636363636363
48,36,84,57.14285714285714,42.857142857142854
26,60,86,30.23255813953488,69.76744186046511
86,62,148,58.108108108108105,41.891891891891895
23,113,136,16.911764705882355,83.08823529411765
58,81,139,41.726618705035975,58.27338129496403
118,105,223,52.91479820627802,47.08520179372198
58,188,246,23.577235772357724,76.42276422764228
3,21,24,12.5,87.5
114,150,264,43.18181818181818,56.81818181818182
32,97,129,24.8062015503876,75.1937984496124
33,99,132,25.0,75.0
14,42,56,25.0,75.0
72,151,223,32.28699551569507,67.71300448430493
50,178,228,21.929824561403507,78.0701754385965
35,92,127,27.559055118110237,72.44094488188976
64,289,353,18.13031161473088,81.86968838526913
22,86,108,20.37037037037037,79.62962962962963
40,70,110,36.36363636363637,63.63636363636363
48,172,220,21.818181818181817,78.18181818181819
7,31,38,18.421052631578945,81.57894736842105
18,32,50,36.0,64.0
23,79,102,22.54901960784314,77.45098039215686
5,22,27,18.51851851851852,81.48148148148148
60,244,304,19.736842105263158,80.26315789473685
21,21,42,50.0,50.0
46,87,133,34.58646616541353,65.41353383458647
33,252,285,11.578947368421053,88.42105263157895
88,103,191,46.07329842931937,53.92670157068062
101,102,203,49.75369458128079,50.24630541871922
10,33,43,23.25581395348837,76.74418604651163
24,128,152,15.789473684210526,84.21052631578947
70,113,183,38.25136612021858,61.74863387978142
79,157,236,33.47457627118644,66.52542372881356
200,217,417,47.961630695443645,52.038369304556355
30,95,125,24.0,76.0
57,66,123,46.34146341463415,53.65853658536586
59,172,231,25.541125541125542,74.45887445887446
12,54,66,18.181818181818183,81.81818181818183
35,47,82,42.68292682926829,57.3170731707317
43,86,129,33.33333333333333,66.66666666666666
53,283,336,15.773809523809524,84.22619047619048
96,86,182,52.74725274725275,47.25274725274725
64,43,107,59.813084112149525,40.18691588785047
80,150,230,34.78260869565217,65.21739130434783
44,120,164,26.82926829268293,73.17073170731707
8,28,36,22.22222222222222,77.77777777777779
39,182,221,17.647058823529413,82.35294117647058
23,49,72,31.944444444444443,68.05555555555556
44,114,158,27.848101265822784,72.15189873417721
46,72,118,38.983050847457626,61.016949152542374
55,130,185,29.72972972972973,70.27027027027027
34,33,67,50.74626865671642,49.25373134328358
30,51,81,37.03703703703704,62.96296296296296
105,90,195,53.84615384615385,46.15384615384615
71,160,231,30.735930735930733,69.26406926406926
66,39,105,62.857142857142854,37.142857142857146
2,53,55,3.6363636363636362,96.36363636363636
46,147,193,23.83419689119171,76.16580310880829
93,117,210,44.285714285714285,55.714285714285715
18,249,267,6.741573033707865,93.25842696629213
19,22,41,46.34146341463415,53.65853658536586
11,18,29,37.93103448275862,62.06896551724138
17,74,91,18.681318681318682,81.31868131868131
4,37,41,9.75609756097561,90.2439024390244
13,80,93,13.978494623655912,86.02150537634408
29,135,164,17.682926829268293,82.3170731707317
25,173,198,12.626262626262626,87.37373737373737
30,86,116,25.862068965517242,74.13793103448276
99,90,189,52.38095238095239,47.61904761904761
50,53,103,48.54368932038835,51.45631067961165
23,29,52,44.230769230769226,55.769230769230774
7,17,24,29.166666666666668,70.83333333333334
27,77,104,25.961538461538463,74.03846153846155
18,57,75,24.0,76.0
19,114,133,14.285714285714285,85.71428571428571
2,39,41,4.878048780487805,95.1219512195122
1,28,29,3.4482758620689653,96.55172413793103
7,51,58,12.068965517241379,87.93103448275862
10,77,87,11.494252873563218,88.50574712643679
55,63,118,46.61016949152542,53.38983050847458
11,61,72,15.277777777777779,84.72222222222221
29,248,277,10.469314079422382,89.53068592057761
57,38,95,60.0,40.0
45,15,60,75.0,25.0
62,220,282,21.98581560283688,78.01418439716312
7,85,92,7.608695652173914,92.3913043478261
71,257,328,21.646341463414632,78.35365853658537
39,42,81,48.148148148148145,51.85185185185185
37,161,198,18.68686868686869,81.31313131313132
70,120,190,36.84210526315789,63.1578947368421
47,300,347,13.544668587896252,86.45533141210375
53,77,130,40.76923076923077,59.23076923076923
44,121,165,26.666666666666668,73.33333333333333
14,22,36,38.88888888888889,61.111111111111114
21,68,89,23.595505617977526,76.40449438202246
50,264,314,15.92356687898089,84.07643312101911
25,38,63,39.682539682539684,60.317460317460316
28,194,222,12.612612612612612,87.38738738738738
15,92,107,14.018691588785046,85.98130841121495
15,71,86,17.441860465116278,82.55813953488372
49,62,111,44.14414414414414,55.85585585585585
15,28,43,34.883720930232556,65.11627906976744
75,44,119,63.02521008403361,36.97478991596639
3,18,21,14.285714285714285,85.71428571428571
109,132,241,45.22821576763486,54.77178423236515
13,17,30,43.333333333333336,56.666666666666664
8,57,65,12.307692307692308,87.6923076923077
88,160,248,35.483870967741936,64.51612903225806
69,108,177,38.983050847457626,61.016949152542374
112,123,235,47.65957446808511,52.34042553191489
13,90,103,12.62135922330097,87.37864077669903
42,84,126,33.33333333333333,66.66666666666666
17,186,203,8.374384236453201,91.62561576354679
45,164,209,21.5311004784689,78.4688995215311
57,190,247,23.076923076923077,76.92307692307693
44,112,156,28.205128205128204,71.7948717948718
25,19,44,56.81818181818182,43.18181818181818
6,15,21,28.57142857142857,71.42857142857143
58,71,129,44.96124031007752,55.03875968992248
27,186,213,12.676056338028168,87.32394366197182
13,25,38,34.21052631578947,65.78947368421053
24,237,261,9.195402298850574,90.80459770114942
73,45,118,61.86440677966102,38.13559322033898
89,319,408,21.813725490196077,78.18627450980392
18,14,32,56.25,43.75
121,272,393,30.788804071246815,69.21119592875317
5,30,35,14.285714285714285,85.71428571428571
48,117,165,29.09090909090909,70.9090909090909
71,65,136,52.20588235294118,47.794117647058826
51,270,321,15.887850467289718,84.11214953271028
29,39,68,42.64705882352941,57.35294117647059
28,137,165,16.969696969696972,83.03030303030303
15,34,49,30.612244897959183,69.38775510204081
5,25,30,16.666666666666664,83.33333333333334
2,19,21,9.523809523809524,90.47619047619048
14,41,55,25.454545454545453,74.54545454545455
90,100,190,47.368421052631575,52.63157894736842
75,98,173,43.35260115606936,56.64739884393064
91,142,233,39.05579399141631,60.94420600858369
26,274,300,8.666666666666668,91.33333333333333
33,56,89,37.07865168539326,62.92134831460674
73,82,155,47.096774193548384,52.903225806451616
31,55,86,36.04651162790697,63.95348837209303
49,39,88,55.68181818181818,44.31818181818182
20,134,154,12.987012987012985,87.01298701298701
1,26,27,3.7037037037037033,96.29629629629629
28,122,150,18.666666666666668,81.33333333333333
51,146,197,25.888324873096447,74.11167512690355
45,209,254,17.716535433070867,82.28346456692913
4,30,34,11.76470588235294,88.23529411764706
17,62,79,21.518987341772153,78.48101265822784
8,25,33,24.242424242424242,75.75757575757575
77,294,371,20.754716981132077,79.24528301886792
11,21,32,34.375,65.625
38,223,261,14.559386973180077,85.44061302681992
40,92,132,30.303030303030305,69.6969696969697
77,98,175,44.0,56.00000000000001
34,99,133,25.563909774436087,74.43609022556392
5,49,54,9.25925925925926,90.74074074074075
7,22,29,24.137931034482758,75.86206896551724
19,71,90,21.11111111111111,78.88888888888889
56,123,179,31.28491620111732,68.71508379888269
69,58,127,54.330708661417326,45.66929133858268
18,28,46,39.130434782608695,60.86956521739131
72,390,462,15.584415584415584,84.4155844155844
38,230,268,14.17910447761194,85.82089552238806
19,285,304,6.25,93.75
107,146,253,42.29249011857708,57.70750988142292
31,71,102,30.392156862745097,69.6078431372549
78,229,307,25.407166123778502,74.5928338762215
1,22,23,4.3478260869565215,95.65217391304348
11,10,21,52.38095238095239,47.61904761904761
13,40,53,24.528301886792452,75.47169811320755
46,130,176,26.136363636363637,73.86363636363636
113,265,378,29.894179894179896,70.1058201058201
71,115,186,38.17204301075269,61.82795698924731
42,96,138,30.434782608695656,69.56521739130434
105,108,213,49.29577464788733,50.70422535211267
24,78,102,23.52941176470588,76.47058823529412
70,64,134,52.23880597014925,47.76119402985074
57,128,185,30.810810810810814,69.1891891891892
6,15,21,28.57142857142857,71.42857142857143
62,152,214,28.971962616822427,71.02803738317756
76,94,170,44.70588235294118,55.294117647058826
23,177,200,11.5,88.5
28,32,60,46.666666666666664,53.333333333333336
34,93,127,26.77165354330709,73.22834645669292
23,130,153,15.032679738562091,84.9673202614379
18,83,101,17.82178217821782,82.17821782178217
20,46,66,30.303030303030305,69.6969696969697
36,148,184,19.565217391304348,80.43478260869566
6,25,31,19.35483870967742,80.64516129032258
6,54,60,10.0,90.0
3,31,34,8.823529411764707,91.17647058823529
24,100,124,19.35483870967742,80.64516129032258
5,65,70,7.142857142857142,92.85714285714286
69,64,133,51.8796992481203,48.1203007518797
4,30,34,11.76470588235294,88.23529411764706
26,119,145,17.93103448275862,82.06896551724138
13,12,25,52.0,48.0
112,226,338,33.13609467455622,66.86390532544378
54,93,147,36.734693877551024,63.26530612244898
2,28,30,6.666666666666667,93.33333333333333
37,40,77,48.05194805194805,51.94805194805194
15,20,35,42.857142857142854,57.14285714285714
84,222,306,27.450980392156865,72.54901960784314
138,345,483,28.57142857142857,71.42857142857143
122,195,317,38.48580441640379,61.51419558359621
65,188,253,25.691699604743086,74.30830039525692
51,128,179,28.49162011173184,71.50837988826815
55,128,183,30.05464480874317,69.94535519125684
127,258,385,32.98701298701299,67.01298701298701
110,204,314,35.03184713375796,64.96815286624204
31,14,45,68.88888888888889,31.11111111111111
90,366,456,19.736842105263158,80.26315789473685
108,396,504,21.428571428571427,78.57142857142857
114,297,411,27.73722627737226,72.26277372262774
21,128,149,14.093959731543624,85.90604026845638
33,26,59,55.932203389830505,44.06779661016949
81,348,429,18.88111888111888,81.11888111888112
17,43,60,28.333333333333332,71.66666666666667
71,115,186,38.17204301075269,61.82795698924731
57,101,158,36.075949367088604,63.92405063291139
40,44,84,47.61904761904761,52.38095238095239
34,118,152,22.36842105263158,77.63157894736842
16,25,41,39.02439024390244,60.97560975609756
94,214,308,30.519480519480517,69.48051948051948
6,90,96,6.25,93.75
11,78,89,12.359550561797752,87.64044943820225
14,59,73,19.17808219178082,80.82191780821918
24,280,304,7.894736842105263,92.10526315789474
18,201,219,8.21917808219178,91.78082191780823
87,83,170,51.17647058823529,48.8235294117647
63,105,168,37.5,62.5
51,201,252,20.238095238095237,79.76190476190477
42,116,158,26.582278481012654,73.41772151898735
61,194,255,23.92156862745098,76.07843137254902
24,38,62,38.70967741935484,61.29032258064516
10,50,60,16.666666666666664,83.33333333333334
17,139,156,10.897435897435898,89.1025641025641
27,91,118,22.88135593220339,77.11864406779661
37,143,180,20.555555555555554,79.44444444444444
50,115,165,30.303030303030305,69.6969696969697
8,91,99,8.080808080808081,91.91919191919192
14,150,164,8.536585365853659,91.46341463414635
7,26,33,21.21212121212121,78.78787878787878
15,44,59,25.423728813559322,74.57627118644068
13,62,75,17.333333333333336,82.66666666666667
12,58,70,17.142857142857142,82.85714285714286
40,170,210,19.047619047619047,80.95238095238095
8,81,89,8.98876404494382,91.01123595505618
22,110,132,16.666666666666664,83.33333333333334
3,33,36,8.333333333333332,91.66666666666666
28,41,69,40.57971014492754,59.42028985507246
40,262,302,13.245033112582782,86.75496688741721
63,137,200,31.5,68.5
7,15,22,31.818181818181817,68.18181818181817
94,106,200,47.0,53.0
21,10,31,67.74193548387096,32.25806451612903
9,72,81,11.11111111111111,88.88888888888889
18,77,95,18.947368421052634,81.05263157894737
9,26,35,25.71428571428571,74.28571428571429
33,154,187,17.647058823529413,82.35294117647058
48,100,148,32.432432432432435,67.56756756756756
10,62,72,13.88888888888889,86.11111111111111
31,30,61,50.81967213114754,49.18032786885246
46,195,241,19.08713692946058,80.91286307053942
11,127,138,7.971014492753622,92.02898550724638
38,200,238,15.966386554621847,84.03361344537815
22,21,43,51.162790697674424,48.837209302325576
13,64,77,16.883116883116884,83.11688311688312
135,94,229,58.951965065502186,41.04803493449782
61,254,315,19.365079365079367,80.63492063492063
78,363,441,17.687074829931973,82.31292517006803
53,145,198,26.767676767676768,73.23232323232324
69,53,122,56.557377049180324,43.44262295081967
19,21,40,47.5,52.5
38,165,203,18.7192118226601,81.2807881773399
53,48,101,52.475247524752476,47.524752475247524
39,83,122,31.967213114754102,68.0327868852459
30,111,141,21.27659574468085,78.72340425531915
85,335,420,20.238095238095237,79.76190476190477
9,30,39,23.076923076923077,76.92307692307693
12,75,87,13.793103448275861,86.20689655172413
81,172,253,32.015810276679844,67.98418972332016
22,113,135,16.296296296296298,83.7037037037037
33,84,117,28.205128205128204,71.7948717948718
69,100,169,40.828402366863905,59.171597633136095
53,106,159,33.33333333333333,66.66666666666666
60,55,115,52.17391304347826,47.82608695652174
37,100,137,27.00729927007299,72.99270072992701
26,99,125,20.8,79.2
97,100,197,49.23857868020304,50.76142131979695
122,181,303,40.26402640264026,59.73597359735974
92,91,183,50.27322404371585,49.72677595628415
54,395,449,12.026726057906458,87.97327394209354
33,87,120,27.500000000000004,72.5
14,79,93,15.053763440860216,84.94623655913979
78,127,205,38.048780487804876,61.951219512195124
16,88,104,15.384615384615385,84.61538461538461
26,201,227,11.45374449339207,88.54625550660793
25,67,92,27.173913043478258,72.82608695652173
87,198,285,30.526315789473685,69.47368421052632
17,60,77,22.07792207792208,77.92207792207793
19,26,45,42.22222222222222,57.77777777777777
61,112,173,35.26011560693642,64.73988439306359
5,16,21,23.809523809523807,76.19047619047619
43,228,271,15.867158671586715,84.13284132841329
48,289,337,14.243323442136498,85.7566765578635
28,18,46,60.86956521739131,39.130434782608695
6,100,106,5.660377358490567,94.33962264150944
23,85,108,21.296296296296298,78.70370370370371
